EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5394564,PUTNAM CO.,FLORID,04/20/2004,1644,Tornado, ,F2,0,5,8000000,0,IL,CST, ,1168709,C,155,DVN,0,0,NWS STORM SURVEY, ,6.8,880,1,NNE,1,NNE,FLORID,04/20/2004,1653,41.25,-89.28333,41.3,-89.18333,"Rated very high end F2","The low topped supercell that produced 2 earlier tornadoes in Stark and Marshall/Bureau counties continued to be a cyclic tornado producer.  The deadliest and longest lived tornado started at 1644 CST, 0.7 miles North Northeast of Florid in Putnam County and moved northeast toward Granville.  The long lived nature of the tornado was due to it riding along a warm front pushing through Putnam and La Salle counties.  Satellite imagery indicated a strengthening mesocyclone at 1625 CST (2225 Z) with the formation of a new line of feeder clouds into the supercell, and KDVN 88D velocity data showed a strengthening TVS signature by 1635 CST (2235 Z).
	Witnesses reported a multiple vortex tornado just prior to its arrival in Granville.  The tornado hit Granville at 1647-1648 CST which coincided with the failure of the main power feed into town.  The town was bisected by the half mile wide tornado with 12 buildings destroyed, 45 with major damage, and 26 with minor damage (mainly residential).  The Granville State National Bank lost its roof and Hopkins Elementary School lost the roof over the old gymnasium with damage in nearly all the classrooms.  Significant damage also occurred to Granville Drugs, the only drug store in town.  In a strange twist of irony, the town had finally recovered from a major fire 4 years earlier that decimated much of the business district.  The tornado continued northeast out of Granville and crossed over into La Salle County (WFO LOT) at 1653 CST (2253 Z), 3.8 miles Northeast of Granville.
	The Granville/Utica tornado was the first significant test of a new statewide mutual aid response agreement.  In Granville 5 people were injured by the tornado, including an eldery female who suffered a heart attack during the tornado and was eventually Life Flighted to a Peoria hospital.  Injuries were low due to the 32 minutes of lead time before the tornado struck Granville. Damage in Granville is estimated to be at least $8 million with the school suffering at least $3.5 million in damage.",263
5390599,LA SALLE CO.,PERU,04/20/2004,1653,Tornado, ,F3,8,7,0,0,IL,CST, ,1167729,C,99,LOT,0,0,NWS STORM SURVEY, ,9,250,3,SW,3,SW,PERU,04/20/2004,1709,41.3,-89.18333,41.33333,-89.01667,"The tornado entered LaSalle County from Putnam County, approximately 3 miles northeast of the town of Standard, producing F0 intensity damage in a wooded area southwest of Peru.  As the tornado continued northeast, F2 intensity damage was done to several homes in a subdivision near the intersection of East 250th and 2569th Roads.  Several roofs were blown off homes along with damage to external walls.  Significant tree damage was done as well.  Path width was estimated at 50 yards at this location.  The tornado then continued northeast, crossing the Illinois River twice as it moved toward the town of Utica, downing a steel high tension tower on the north bank of the river, immediately west of Illinois 251.  The tornado moved into the southwest side of Utica where it was F0 intensity. Homes along Washington Street only had tree and minor roof damage. A church steeple was damaged on Division between Johnson and Washington. Roofs and trees were more severely damaged on the south side of Johnson Street. The tornado rapidly increased to F3 intensity on the north side of Johnson Street where one home had its roof taken off and north walls blown out. A machinery building was completely destroyed on the south side of the canal and a semi-tractor trailer was blown into the canal. A large grain bin was blown across the canal and flattened. The tornado then moved north of the canal into the heart of town where several homes were severely damaged, garages were destroyed and brick buildings collapsed. Eight people died and seven were rescued from the basement of a turn of the century sandstone building at Clark and Church Streets. The tornado was approximately 250 yards wide at this point. On the east edge of the vortex along Mill Street, in downtown, buildings suffered damage to facades, roofs and windows. East of Mill Street there was damage to trees and minor roof damage. In the northeast section of town a mobile home was overturned on Grove, just east of Mill Street. The vortex crossed the railroad tracks and apparently dissipated on a steep bluff on the northeast side of town. At the top of the hill there were some trees and limbs down and some debris deposited.  

See Storm Data for Northwest and Central Illinois for results of Tornado Damage Survey for Putnam and Bureau Counties, IL","",264
5390600,LA SALLE CO.,UTICA,04/20/2004,1710,Tornado, ,F2,0,0,0,0,IL,CST, ,1167729,C,99,LOT,0,0,NWS STORM SURVEY, ,9,400,2,NE,2,NE,UTICA,04/20/2004,1727,41.35,-89,41.4,-88.85,"The tornado formed on the ridge northeast of Utica and moved across County Road 2803, west of 10th Street. A garage was destroyed and trees were damaged. The tornado became a wide multiple vortex tornado at this point. It caused damage to 2 homes, trees and outbuildings on Route 6, west of 11th Street. Part of the roof of a house was torn off. A storage building was damaged and a garage roof removed on 11th Street. A garage and grain bin were destroyed on County Road 2950. The tornado crossed I-80 at 12th Street damaging a building and flipping a semi-tractor trailer. The driver was not injured. North of I-80 a small satellite tornado formed behind the large parent tornado. It had a damage path 2 miles long and 5 to 20 yards wide. Its track was about 1/4 to 3/4 mile south of the main track. It caused no damage. The main tornado destroyed a machine shed on 13th Street and knocked down power poles. On 31st Street west of 14th big pine trees were snapped and a house suffered roof damage. A barn was destroyed on 14th north of 31st. On 32nd Street west of 15th, a two story house was hit. The top floor was mostly destroyed. A machine shed was destroyed on 16th between 32nd and 33rd. The tornado ended at 33rd and Route 23 where there was minor tree damage.","",265
5390601,LA SALLE CO.,WEDRON,04/20/2004,1733,Tornado, ,F1,0,0,0,0,IL,CST, ,1167729,C,99,LOT,0,0,NWS STORM SURVEY, ,1.5,30,1,W,1,W,WEDRON,04/20/2004,1736,41.43333,-88.8,41.43333,-88.8,"The tornado began in an open area west of town. It knocked over a camper at a house, snapped pine trees and blew over a shed. The tornado struck a detached garage, completely destroying it. Trees were also damaged.","",266
5390602,LA SALLE CO.,SHERIDAN,04/20/2004,1750,Tornado, ,F0,0,0,0,0,IL,CST, ,1167729,C,99,LOT,0,0,STORM CHASER, ,2,20,1,S,1,S,SHERIDAN,04/20/2004,1754,41.51667,-88.68333,41.53333,-88.65,"The tornado was spotted by a storm chaser near the correctional facility south of Sheridan. It moved northeast causing only minor tree damage.","",267
5390603,FORD CO.,PIPER CITY,04/20/2004,1752,Tornado, ,F0,0,0,0,0,IL,CST, ,1167729,C,53,LOT,0,0,NWS STORM SURVEY, ,.5,20,6,N,6,N,PIPER CITY,04/20/2004,1754,40.83333,-88.18333,40.83333,-88.18333,"The tornado occurred briefly at a farm, damaging a grain bin and an outbuilding.","",268
5390604,FORD CO.,PIPER CITY,04/20/2004,1759,Tornado, ,F0,0,0,0,0,IL,CST, ,1167729,C,53,LOT,0,0,NWS STORM SURVEY, ,2.5,20,9,NNE,9,NNE,PIPER CITY,04/20/2004,1803,40.86667,-88.11667,40.88333,-88.1,"A weak tornado originated in Ford County 9 NNE of Piper City and moved into Iroquois County 10.5 NNE of Piper City.  This tornado moved through open farm land. There was no damage. 

This data is for the portion of the tornado path in Ford County.","",269
5390682,IROQUOIS CO.,ASHKUM,04/20/2004,1803,Tornado, ,F0,0,0,0,0,IL,CST, ,1167729,C,75,LOT,0,0,NWS STORM SURVEY, ,2.5,20,9,W,9,W,ASHKUM,04/20/2004,1804,40.88333,-88.11667,40.93333,-88.11667,"A weak tornado originated in Ford County 9 NNE of Piper City and moved into Iroquois County 9 W of Ashkum or 10.5 NNE of Piper City.  This tornado moved through open farm land. There was no damage. 

This data is for the portion of the tornado path in Iroquois County.","",270
5390780,GRUNDY CO.,MINOOKA,04/20/2004,1810,Tornado, ,F0,0,0,76000,0,IL,CST, ,1167729,C,63,LOT,0,0,NWS STORM SURVEY, ,2,20,5,SW,5,SW,MINOOKA,04/20/2004,1814,41.4,-88.33333,41.41667,-88.3,"The tornado struck an industrial complex. A wastewater treatment building was destroyed, walls were blown out and structural beams were bent, at Tabler Road, south of Route 6. There was damage to overhead doors and an air handling unit was torn from a roof of a building on the east side of Tabler Road. Further east there was damage to walls and roof of an outbuilding. Antennas was blown down at the fire station on Route 6.","",271
5390686,KANKAKEE CO.,HOPKINS PARK,04/20/2004,1818,Tornado, ,F2,0,0,0,0,IL,CST, ,1167729,C,91,LOT,0,0,NWS STORM SURVEY, ,3,50,3,WNW,3,WNW,HOPKINS PARK,04/20/2004,1824,41.08333,-87.61667,41.1,-87.61667,"The tornado began in an open field and moved north northeast along county road 11000 East, knocking down trees and limbs. The tornado intensified from County Road 2630 South to 2430 South where homes were damaged, a mobile home was destroyed and large trees were knocked down or damaged. The most intense damage occurred at a church where the roof was taken off and walls were pushed down. The tornado continued across a farm field knocking over 2 pivot irrigation systems. It ended near 1000 South where trees were damaged.","",272
5390683,KANKAKEE CO.,KANKAKEE,04/20/2004,1835,Tornado, ,F1,0,0,0,0,IL,CST, ,1167729,C,91,LOT,0,0,NWS STORM SURVEY, ,6,75,7,SW,7,SW,KANKAKEE,04/20/2004,1847,41.05,-87.95,41.1,-87.85,"The tornado formed just southwest of the intersection of County Roads 5000S and 3000W. Eyewitnesses stated there were multiple funnels aloft occasionally lowering at this point. The developing vortex continued northeast to cross 3000S just west of 1000W.  A brick one story house was directly hit. The roof was torn off and scattered northeast in a field across the street. Numerous large trees were snapped or uprooted around the home.  An empty corrugated grain bin was pushed into a tree. The tornado continued northeast to the Cognis chemical plant where the brick wall of a building fell outward.  About 200 feet of chain link fence was torn up. Several cinder block buildings were damaged or destroyed in this complex just northeast of where the fence was taken out. The vortex moved across railroad tracks to tear up part of the  corrugated metal roofs at the River Valley Metro building (city bus storage) and other nearby businesses. The final damage was at a farm at the corner of Rts 45/52 and River Road. A barn was destroyed as well as several large sheds.  The vortex apparently lifted after that as it moved just west of Kankakee Community College to the Kankakee River. Areas of debris could be seen in the trees north of River Road but no tree damage was noted.","",273
5390781,WILL CO.,JOLIET,04/20/2004,1845,Tornado, ,F1,0,0,5000000,0,IL,CST, ,1167729,C,197,LOT,0,0,NWS STORM SURVEY, ,1.6,250,1,W,1,W,JOLIET,04/20/2004,1848,41.53333,-88.11667,41.55,-88.1,"The tornado swept out a path through a mainly residential section on the near west side of Joliet known as the "Cathedral Area".  Initial damage was found near the intersection of Jefferson St. (U.S. route 52) and William Street.  The damage path then continued northeastward to a point near the intersections of Ruby Street, Bluff Street, and the Des Plaines River. Most of the damage was of F-0 intensity, with extensive tree damage and very minor damage to structures.  However there were three pockets of more substantial primary structural damage which consisted mainly of roofs being torn off residences and garages being totally demolished. In all, 10 residences were declared uninhabitable.","",274
5390684,KANKAKEE CO.,GRANT PARK,04/20/2004,1903,Tornado, ,F0,0,0,0,0,IL,CST, ,1167729,C,91,LOT,0,0,NWS STORM SURVEY, ,3,20,1,SW,1,SW,GRANT PARK,04/20/2004,1908,41.21667,-87.66667,41.25,-87.61667,"This tornado began about 1 mile southwest of Grant Park in an open field where it was spotted by the fire department. It crossed Route 1 west of town damaging a fence. The tornado moved into town causing minor roof damage to a few homes. Part of the roof of the fire station was peeled off and a large tree fell in the yard behind the fire station. The tornado moved across an open field, then knocked down a large tree at 9000N and Route 1. There was also minor roof damage to a farm building northeast of the intersection.","",275
5390685,WILL CO.,BEECHER,04/20/2004,1918,Tornado, ,F0,0,0,0,0,IL,CST, ,1167729,C,197,LOT,0,0,NWS STORM SURVEY, ,1.5,20,3,SE,3,SE,BEECHER,04/20/2004,1920,41.31667,-87.6,41.33333,-87.58333,"A weak tornado pulled shingles off two mobile homes near the corner of 319th and Yates. There was minor roof damage to a barn.","",276
5400611,SCHUYLER CO.,HUNTSVILLE,05/02/2004,1455,Tornado, ,F0,0,0,0,0,IL,CST, ,1171506,C,169,ILX,0,0,GENERAL PUBLIC, ,.1,10,2,NW,2,NW,HUNTSVILLE,05/02/2004,1455,40.2,-90.88333,40.2,-90.88333,"A landspout briefly touched down in a field northwest of Huntsville.  No damage or injuries were reported.","",277
5400674,MARSHALL CO.,HENRY,05/07/2004,442,Tornado, ,F0,0,0,0,0,IL,CST, ,1171507,C,123,ILX,0,0,TRAINED SPOTTER, ,.1,10, , , , ,HENRY,05/07/2004,442,41.11667,-89.36667,41.11667,-89.36667,"A tornado briefly touched down on a storage building damaging the roof.  A section of the roof was lifted off and landed on a car in the parking lot, damaging the unoccupied car.  The tornado then quickly lifted and dissipated.  No injuries were reported.","",278
5396672,LEE CO.,LEE,05/10/2004,1605,Tornado, ,F0,0,0,0,0,IL,CST, ,1169859,C,103,LOT,0,0,GENERAL PUBLIC, ,.2,10,1,W,1,W,LEE,05/10/2004,1605,41.8,-88.95,41.8,-88.95,"The tornado touched down in a rural area and no significant damage was reported.","",279
5396674,DE KALB CO.,WATERMAN,05/10/2004,1630,Tornado, ,F0,0,0,0,0,IL,CST, ,1169859,C,37,LOT,0,0,LAW ENFORCEMENT, ,.2,10,4,N,4,N,WATERMAN,05/10/2004,1630,41.81667,-88.76667,41.81667,-88.76667,"The tornado touched down in a rural area and no significant damage was reported.","",280
5396676,KANE CO.,ELBURN,05/10/2004,1655,Tornado, ,F0,0,0,0,0,IL,CST, ,1169859,C,89,LOT,0,0,TRAINED SPOTTER, ,.2,10,1,NW,1,NW,ELBURN,05/10/2004,1655,41.9,-88.48333,41.9,-88.48333,"A tornado was observed by a trained spotter and a retired air traffic contoller in an open field.","",281
5400684,TAZEWELL CO.,EAST PEORIA,05/18/2004,1606,Tornado, ,F1,0,0,0,0,IL,CST, ,1171510,C,179,ILX,0,0,NWS STORM SURVEY, ,.3,50,3,NE,3,NE,EAST PEORIA,05/18/2004,1608,40.7,-89.53333,40.7,-89.53333,"The tornado touched down about half a mile west of Fondulac dam.  It traveled down Coventry Lane for about a quarter of a mile before lifting and dissipating.  The damage was mainly to large trees, with a number of them falling on homes.  Two homes had their roofs lifted off, with several others having minor roof damage.  No injuries were reported.","",282
5400685,TAZEWELL CO.,WASHINGTON,05/18/2004,1612,Tornado, ,F0,0,0,0,0,IL,CST, ,1171510,C,179,ILX,0,0,TRAINED SPOTTER, ,.1,10,3,W,3,W,WASHINGTON,05/18/2004,1612,40.7,-89.45,40.7,-89.45,"A tornado briefly touched down in a field.  No damage or injuries were reported.","",283
5400687,MCLEAN CO.,BLOOMINGTON,05/18/2004,1726,Tornado, ,F0,0,0,0,0,IL,CST, ,1171510,C,113,ILX,0,0,TRAINED SPOTTER, ,.1,10,1,S,1,S,BLOOMINGTON,05/18/2004,1726,40.46667,-88.98333,40.46667,-88.98333,"A tornado briefly touched down in a field near the intersection of I-74 and US-51.  No damage or injuries were reported.","",284
5396637,CLINTON CO.,ST ROSE,05/19/2004,1550,Tornado, ,F0,0,0,0,0,IL,CST, ,1169622,C,27,LSX,0,0,LAW ENFORCEMENT, ,.1,20,5,E,5,E,ST ROSE,05/19/2004,1550,38.68333,-89.45,38.68333,-89.45,"Local law enforcement reported a brief tornado touchdown along Stolletown Road. No damage was reported.","",285
5400740,SANGAMON CO.,AUBURN,05/23/2004,1827,Tornado, ,F0,0,0,0,0,IL,CST, ,1171512,C,167,ILX,0,0,EMERGENCY MANAGER, ,.1,10,2,E,2,E,AUBURN,05/23/2004,1827,39.58333,-89.71667,39.58333,-89.71667,"A tornado briefly touched down near a golf course.  No damage or injuries were reported.","",286
5400745,MCLEAN CO.,GRIDLEY,05/23/2004,1920,Tornado, ,F2,0,0,0,0,IL,CST, ,1171512,C,113,ILX,0,0,NWS STORM SURVEY, ,5.3,216,3,SE,3,SE,GRIDLEY,05/23/2004,1926,40.71667,-88.85,40.75,-88.73333,"A tornado touched down 3 miles southeast of Gridley damaging several farm buildings.  It then traveled to the northeast increasing in intensity 1.5 miles south southwest of Meadows causing moderate damage to several more farm buildings.  The tornado continued to intensify reaching F2 intensity right before it crossed over into Livingston County.  There were no buildings on the McLean County side of the road but the survey team determined that the damage to the buildings on the Livingston County side of the road was of F2 intensity.  The tornado then traveled into Livingston County (NWS Chicago's warning area).  No injuries were reported.","",287
