city_ascii,state_id,City,lat,lng
Springdale,NJ,"Springdale, NJ",39.8769,-74.9724
Springdale,OH,"Springdale, OH",39.2909,-84.476
Springdale,MD,"Springdale, MD",38.9363,-76.8442
Springdale,PA,"Springdale, PA",40.5409,-79.7819
Springdale,SC,"Springdale, SC",33.9616,-81.1119
Springdale,NC,"Springdale, NC",35.2902,-81.1449
Springdale,UT,"Springdale, UT",37.1816,-113.0049
Springdale,WA,"Springdale, WA",48.0572,-117.7466
Springdale,MT,"Springdale, MT",45.7381,-110.2236
Springdale Colony,MT,"Springdale Colony, MT",46.4618,-111.0192
Springer,NM,"Springer, NM",36.3623,-104.5997
Springer,OK,"Springer, OK",34.291,-97.1255
Springerton,IL,"Springerton, IL",38.1786,-88.3548
Springerville,AZ,"Springerville, AZ",34.156,-109.2988
Springfield,MA,"Springfield, MA",42.1155,-72.5395
Springfield,MO,"Springfield, MO",37.1943,-93.2916
Springfield,IL,"Springfield, IL",39.7709,-89.654
Springfield,OH,"Springfield, OH",39.93,-83.7959
Springfield,OR,"Springfield, OR",44.0538,-122.9811
Springfield,VA,"Springfield, VA",38.781,-77.1839
Springfield,TN,"Springfield, TN",36.4949,-86.8711
Springfield,FL,"Springfield, FL",30.1711,-85.609
Springfield,MI,"Springfield, MI",42.3246,-85.2371
Springfield,GA,"Springfield, GA",32.3636,-81.303
Springfield,KY,"Springfield, KY",37.6922,-85.2193
Springfield,SD,"Springfield, SD",42.8624,-97.8964
Springfield,MN,"Springfield, MN",44.2372,-94.9819
Springfield,NE,"Springfield, NE",41.0854,-96.1333
Springfield,NJ,"Springfield, NJ",40.706,-74.313
Springfield,CO,"Springfield, CO",37.405,-102.6189
Springfield,SC,"Springfield, SC",33.4967,-81.2795
Springfield,LA,"Springfield, LA",30.4255,-90.5444
Springfield,WV,"Springfield, WV",39.445,-78.6976
Springfield,WI,"Springfield, WI",42.6407,-88.4135
Springfield,AR,"Springfield, AR",35.2729,-92.5549
Springfield Center,NY,"Springfield Center, NY",42.8357,-74.8721
Springhill,LA,"Springhill, LA",33.0019,-93.4613
Springhill,MT,"Springhill, MT",45.8788,-111.0773
Springlake,TX,"Springlake, TX",34.2317,-102.3057
Springmont,PA,"Springmont, PA",40.3274,-76.0042
Springport,MI,"Springport, MI",42.3783,-84.6965
Springport,IN,"Springport, IN",40.0472,-85.3924
Springs,NY,"Springs, NY",41.0212,-72.1584
Springtown,TX,"Springtown, TX",32.9693,-97.6804
Springtown,AR,"Springtown, AR",36.2606,-94.4239
Springview,NE,"Springview, NE",42.8249,-99.7475
Springville,UT,"Springville, UT",40.1638,-111.6205
Springville,AL,"Springville, AL",33.7643,-86.4742
Springville,NY,"Springville, NY",42.5084,-78.6696
Springville,IA,"Springville, IA",42.047,-91.4542
Springville,VA,"Springville, VA",37.194,-81.3999
Springville,CA,"Springville, CA",36.1225,-118.8228
Springwater Colony,MT,"Springwater Colony, MT",46.4569,-109.7532
Sproul,PA,"Sproul, PA",40.2723,-78.4583
Spruce Pine,NC,"Spruce Pine, NC",35.9104,-82.0731
Spruce Pine,AL,"Spruce Pine, AL",34.3928,-87.7294
Spry,PA,"Spry, PA",39.9125,-76.6864
Spur,TX,"Spur, TX",33.4703,-100.8556
Spurgeon,TN,"Spurgeon, TN",36.443,-82.4621
Spurgeon,IN,"Spurgeon, IN",38.2552,-87.2588
Square Butte,MT,"Square Butte, MT",47.5147,-110.1991
Squaw Lake,MN,"Squaw Lake, MN",47.6276,-94.1381
Squaw Valley,CA,"Squaw Valley, CA",36.6997,-119.1995
Squirrel Mountain Valley,CA,"Squirrel Mountain Valley, CA",35.6175,-118.4047
St. Albans,WV,"St. Albans, WV",38.3769,-81.8198
St. Albans,VT,"St. Albans, VT",44.8119,-73.0849
St. Andrews,SC,"St. Andrews, SC",34.051,-81.1057
St. Ann,MO,"St. Ann, MO",38.7266,-90.3872
St. Ann Highlands,CO,"St. Ann Highlands, CO",39.9873,-105.4559
St. Anne,IL,"St. Anne, IL",41.023,-87.7179
St. Ansgar,IA,"St. Ansgar, IA",43.3799,-92.9178
St. Anthony,MN,"St. Anthony, MN",45.0278,-93.2174
St. Anthony,ID,"St. Anthony, ID",43.9648,-111.6841
St. Anthony,IA,"St. Anthony, IA",42.1235,-93.1975
St. Augusta,MN,"St. Augusta, MN",45.4498,-94.1995
St. Augustine,FL,"St. Augustine, FL",29.8976,-81.31
St. Augustine,IL,"St. Augustine, IL",40.7213,-90.4069
St. Augustine Beach,FL,"St. Augustine Beach, FL",29.8415,-81.2713
St. Augustine Shores,FL,"St. Augustine Shores, FL",29.8039,-81.3086
St. Augustine South,FL,"St. Augustine South, FL",29.8449,-81.3156
St. Benedict,IA,"St. Benedict, IA",43.044,-94.0609
St. Bernard,OH,"St. Bernard, OH",39.1711,-84.4955
St. Bernice,IN,"St. Bernice, IN",39.712,-87.52
St. Bonaventure,NY,"St. Bonaventure, NY",42.0802,-78.4748
St. Bonifacius,MN,"St. Bonifacius, MN",44.9054,-93.7477
St. Charles,MO,"St. Charles, MO",38.7954,-90.5157
St. Charles,IL,"St. Charles, IL",41.9193,-88.3109
St. Charles,MN,"St. Charles, MN",43.9687,-92.0593
St. Charles,MI,"St. Charles, MI",43.2988,-84.1476
St. Charles,IA,"St. Charles, IA",41.2872,-93.8075
St. Charles,AR,"St. Charles, AR",34.373,-91.1375
St. Charles,KY,"St. Charles, KY",37.1881,-87.551
St. Charles,ID,"St. Charles, ID",42.1116,-111.3903
St. Charles,VA,"St. Charles, VA",36.8052,-83.0575
St. Charles,SD,"St. Charles, SD",43.0881,-99.0949
St. Clair,MI,"St. Clair, MI",42.8262,-82.493
St. Clair,MO,"St. Clair, MO",38.348,-90.9933
St. Clair,PA,"St. Clair, PA",40.7211,-76.1903
St. Clair,MN,"St. Clair, MN",44.0839,-93.8605
St. Clair Shores,MI,"St. Clair Shores, MI",42.4925,-82.8961
St. Clairsville,OH,"St. Clairsville, OH",40.0791,-80.8997
St. Clairsville,PA,"St. Clairsville, PA",40.156,-78.5108
St. Clement,MO,"St. Clement, MO",39.2829,-91.2098
St. Cloud,MN,"St. Cloud, MN",45.534,-94.1718
St. Cloud,FL,"St. Cloud, FL",28.2363,-81.2779
St. Cloud,WI,"St. Cloud, WI",43.8245,-88.1687
St. Cloud,MO,"St. Cloud, MO",38.1732,-91.2127
St. Croix Falls,WI,"St. Croix Falls, WI",45.41,-92.6266
St. David,AZ,"St. David, AZ",31.8958,-110.2224
St. David,IL,"St. David, IL",40.492,-90.0519
St. Donatus,IA,"St. Donatus, IA",42.3624,-90.5422
St. Edward,NE,"St. Edward, NE",41.5716,-97.8612
St. Elizabeth,MO,"St. Elizabeth, MO",38.256,-92.2665
St. Elmo,IL,"St. Elmo, IL",39.021,-88.8508
St. Florian,AL,"St. Florian, AL",34.8739,-87.6241
St. Francis,WI,"St. Francis, WI",42.9716,-87.873
St. Francis,MN,"St. Francis, MN",45.3991,-93.3901
St. Francis,KS,"St. Francis, KS",39.7714,-101.8015
St. Francis,SD,"St. Francis, SD",43.1426,-100.9028
St. Francis,AR,"St. Francis, AR",36.4556,-90.1428
St. Francisville,LA,"St. Francisville, LA",30.7852,-91.3788
St. Francisville,IL,"St. Francisville, IL",38.5918,-87.6474
St. Francisville,MO,"St. Francisville, MO",40.4497,-91.572
St. Gabriel,LA,"St. Gabriel, LA",30.2536,-91.1013
St. George,UT,"St. George, UT",37.0758,-113.5752
St. George,SC,"St. George, SC",33.1861,-80.5794
St. George,MO,"St. George, MO",38.5376,-90.3121
St. George,KS,"St. George, KS",39.1915,-96.4185
St. George,WV,"St. George, WV",39.1662,-79.6987
St. George,AK,"St. George, AK",56.5791,-169.6114
St. George Island,FL,"St. George Island, FL",29.652,-84.8881
St. George Island,MD,"St. George Island, MD",38.1155,-76.4771
St. Georges,DE,"St. Georges, DE",39.5606,-75.6514
St. Hedwig,TX,"St. Hedwig, TX",29.4197,-98.2047
St. Helen,MI,"St. Helen, MI",44.3592,-84.4117
St. Helena,CA,"St. Helena, CA",38.5063,-122.4682
St. Helena,NC,"St. Helena, NC",34.5166,-77.9174
St. Helena,NE,"St. Helena, NE",42.8106,-97.2489
St. Helens,OR,"St. Helens, OR",45.8572,-122.8164
St. Henry,OH,"St. Henry, OH",40.421,-84.6324
St. Hilaire,MN,"St. Hilaire, MN",48.0135,-96.2137
St. Ignace,MI,"St. Ignace, MI",45.8694,-84.7258
St. Ignatius,MT,"St. Ignatius, MT",47.3187,-114.0956
St. Jacob,IL,"St. Jacob, IL",38.7198,-89.768
St. James,NY,"St. James, NY",40.8761,-73.1521
St. James,NC,"St. James, NC",33.9467,-78.1132
St. James,MN,"St. James, MN",43.9833,-94.6249
St. James,MD,"St. James, MD",39.5738,-77.7482
St. James,MO,"St. James, MO",38.0013,-91.6154
St. James,LA,"St. James, LA",30.0185,-90.8513
St. James,MI,"St. James, MI",45.7473,-85.5173
St. James City,FL,"St. James City, FL",26.5506,-82.0979
St. Jo,TX,"St. Jo, TX",33.695,-97.5231
St. Joe,IN,"St. Joe, IN",41.3146,-84.9011
St. Joe,AR,"St. Joe, AR",36.029,-92.8078
St. John,IN,"St. John, IN",41.4429,-87.4697
St. John,MO,"St. John, MO",38.7148,-90.3462
St. John,KS,"St. John, KS",38,-98.7611
St. John,WA,"St. John, WA",47.0915,-117.5887
St. John,ND,"St. John, ND",48.9437,-99.7132
St. Johns,MI,"St. Johns, MI",43.0006,-84.5554
St. Johns,AZ,"St. Johns, AZ",34.5018,-109.3784
St. Johns,OH,"St. Johns, OH",40.5558,-84.0796
St. Johns,IL,"St. Johns, IL",38.0333,-89.24
St. Joseph,MO,"St. Joseph, MO",39.7598,-94.821
St. Joseph,MI,"St. Joseph, MI",42.0968,-86.4849
St. Joseph,MN,"St. Joseph, MN",45.5655,-94.3035
St. Joseph,IL,"St. Joseph, IL",40.114,-88.0354
St. Joseph,TN,"St. Joseph, TN",35.0331,-87.5007
St. Joseph,LA,"St. Joseph, LA",31.9203,-91.24
St. Joseph,WI,"St. Joseph, WI",43.7855,-91.0436
St. Joseph,IA,"St. Joseph, IA",42.9123,-94.2308
St. Lawrence,PA,"St. Lawrence, PA",40.3262,-75.8661
St. Lawrence,SD,"St. Lawrence, SD",44.5166,-98.9379
St. Leo,FL,"St. Leo, FL",28.3363,-82.2588
St. Leo,MN,"St. Leo, MN",44.7173,-96.0526
St. Leon,IN,"St. Leon, IN",39.2935,-84.9641
St. Leonard,MD,"St. Leonard, MD",38.4658,-76.4972
St. Libory,IL,"St. Libory, IL",38.3634,-89.7135
St. Libory,NE,"St. Libory, NE",41.0822,-98.359
St. Louis,MO,"St. Louis, MO",38.6359,-90.2451
St. Louis,MI,"St. Louis, MI",43.4082,-84.6118
St. Louis,OK,"St. Louis, OK",35.0812,-96.8598
St. Louis Park,MN,"St. Louis Park, MN",44.9488,-93.3649
St. Louisville,OH,"St. Louisville, OH",40.1711,-82.4179
St. Lucas,IA,"St. Lucas, IA",43.0665,-91.9341
St. Lucie Village,FL,"St. Lucie Village, FL",27.4967,-80.3417
St. Marie,MT,"St. Marie, MT",48.4053,-106.4986
St. Maries,ID,"St. Maries, ID",47.3146,-116.5723
St. Marks,FL,"St. Marks, FL",30.1656,-84.2078
St. Martin,MS,"St. Martin, MS",30.44,-88.8652
St. Martin,MN,"St. Martin, MN",45.5028,-94.6676
St. Martin,OH,"St. Martin, OH",39.2117,-83.8844
St. Martins,MO,"St. Martins, MO",38.5942,-92.3312
St. Martinville,LA,"St. Martinville, LA",30.1263,-91.8319
St. Mary,KY,"St. Mary, KY",37.5806,-85.3463
St. Mary,MO,"St. Mary, MO",37.8737,-89.9497
St. Mary of the Woods,IN,"St. Mary of the Woods, IN",39.5123,-87.4631
St. Marys,GA,"St. Marys, GA",30.7567,-81.5722
St. Marys,PA,"St. Marys, PA",41.4574,-78.5342
St. Marys,OH,"St. Marys, OH",40.5476,-84.3926
St. Marys,KS,"St. Marys, KS",39.1942,-96.0643
St. Marys,WV,"St. Marys, WV",39.4023,-81.1951
St. Marys,IA,"St. Marys, IA",41.3077,-93.7337
St. Mary's,AK,"St. Mary's, AK",62.0718,-163.2805
St. Mary's,CO,"St. Mary's, CO",39.8163,-105.6479
St. Marys Point,MN,"St. Marys Point, MN",44.9128,-92.7702
St. Matthews,KY,"St. Matthews, KY",38.2497,-85.6384
St. Matthews,SC,"St. Matthews, SC",33.664,-80.778
St. Maurice,LA,"St. Maurice, LA",31.7613,-92.9389
St. Meinrad,IN,"St. Meinrad, IN",38.1692,-86.8257
St. Michael,MN,"St. Michael, MN",45.2014,-93.692
St. Michael,PA,"St. Michael, PA",40.329,-78.7717
St. Michael,AK,"St. Michael, AK",63.4664,-162.1324
St. Michaels,MD,"St. Michaels, MD",38.7883,-76.2244
St. Michaels,AZ,"St. Michaels, AZ",35.6606,-109.0962
St. Nazianz,WI,"St. Nazianz, WI",44.0067,-87.9246
St. Olaf,IA,"St. Olaf, IA",42.9268,-91.3877
St. Onge,SD,"St. Onge, SD",44.5458,-103.7198
St. Paris,OH,"St. Paris, OH",40.127,-83.9644
St. Paul,MN,"St. Paul, MN",44.9478,-93.1039
St. Paul,MO,"St. Paul, MO",38.8486,-90.7406
St. Paul,NE,"St. Paul, NE",41.2138,-98.4596
St. Paul,VA,"St. Paul, VA",36.9068,-82.3163
St. Paul,TX,"St. Paul, TX",33.0437,-96.5504
St. Paul,IN,"St. Paul, IN",39.4283,-85.6287
St. Paul,KS,"St. Paul, KS",37.5186,-95.1742
St. Paul,OR,"St. Paul, OR",45.2123,-122.9772
St. Paul,AK,"St. Paul, AK",57.1815,-170.2743
St. Paul,AR,"St. Paul, AR",35.8246,-93.7641
St. Paul,IA,"St. Paul, IA",40.7678,-91.5164
St. Paul Park,MN,"St. Paul Park, MN",44.8359,-92.9949
St. Pauls,NC,"St. Pauls, NC",34.8086,-78.9751
St. Pete Beach,FL,"St. Pete Beach, FL",27.7235,-82.7387
St. Peter,MN,"St. Peter, MN",44.3295,-93.9658
St. Peter,WI,"St. Peter, WI",43.8377,-88.3466
St. Peter,IL,"St. Peter, IL",38.8676,-88.8505
St. Peters,MO,"St. Peters, MO",38.7825,-90.6061
St. Petersburg,FL,"St. Petersburg, FL",27.7931,-82.6652
St. Petersburg,PA,"St. Petersburg, PA",41.161,-79.6545
St. Pierre,MT,"St. Pierre, MT",48.2439,-109.8161
St. Regis,MT,"St. Regis, MT",47.3016,-115.1015
St. Regis Falls,NY,"St. Regis Falls, NY",44.6764,-74.5309
St. Regis Park,KY,"St. Regis Park, KY",38.2289,-85.6158
St. Robert,MO,"St. Robert, MO",37.8244,-92.1532
St. Rosa,MN,"St. Rosa, MN",45.7286,-94.7162
St. Rose,LA,"St. Rose, LA",29.9649,-90.3088
St. Rose,IL,"St. Rose, IL",38.6826,-89.5536
St. Simons,GA,"St. Simons, GA",31.1775,-81.3857
St. Stephen,SC,"St. Stephen, SC",33.4047,-79.9264
St. Stephen,MN,"St. Stephen, MN",45.701,-94.2742
St. Stephens,NC,"St. Stephens, NC",35.7642,-81.2746
St. Stephens,AL,"St. Stephens, AL",31.5474,-88.0556
St. Thomas,ND,"St. Thomas, ND",48.6192,-97.4471
St. Thomas,MO,"St. Thomas, MO",38.367,-92.216
St. Vincent,MN,"St. Vincent, MN",48.9693,-97.2264
St. Vincent College,PA,"St. Vincent College, PA",40.2914,-79.4054
St. Xavier,MT,"St. Xavier, MT",45.457,-107.725
Staatsburg,NY,"Staatsburg, NY",41.854,-73.9233
Stacey Street,FL,"Stacey Street, FL",26.6978,-80.1239
Stacy,MN,"Stacy, MN",45.3841,-92.9938
Stacyville,IA,"Stacyville, IA",43.4392,-92.7841
Stafford,TX,"Stafford, TX",29.6271,-95.5654
Stafford,OR,"Stafford, OR",45.3786,-122.6822
Stafford,KS,"Stafford, KS",37.9624,-98.5995
Stafford,OH,"Stafford, OH",39.7124,-81.2766
Stafford Courthouse,VA,"Stafford Courthouse, VA",38.4184,-77.4202
Stafford Springs,CT,"Stafford Springs, CT",41.9595,-72.3105
Stagecoach,NV,"Stagecoach, NV",39.3656,-119.3832
Stagecoach,TX,"Stagecoach, TX",30.1438,-95.7079
Staint Clair,PA,"Staint Clair, PA",40.4786,-78.2284
Staley,NC,"Staley, NC",35.7979,-79.5518
Stallings,NC,"Stallings, NC",35.1088,-80.6598
Stallion Springs,CA,"Stallion Springs, CA",35.0922,-118.6586
Stamford,CT,"Stamford, CT",41.1039,-73.5585
Stamford,TX,"Stamford, TX",33.0156,-99.6716
Stamford,VT,"Stamford, VT",42.7595,-73.0562
Stamford,NE,"Stamford, NE",40.1313,-99.5945
Stamping Ground,KY,"Stamping Ground, KY",38.2697,-84.6831
Stamps,AR,"Stamps, AR",33.3568,-93.4955
Stanaford,WV,"Stanaford, WV",37.8156,-81.1491
Stanardsville,VA,"Stanardsville, VA",38.2991,-78.4368
Stanberry,MO,"Stanberry, MO",40.2166,-94.5381
Stanchfield,MN,"Stanchfield, MN",45.6656,-93.1831
Standard,IL,"Standard, IL",41.2558,-89.1818
Standard City,IL,"Standard City, IL",39.3504,-89.7836
Standing Pine,MS,"Standing Pine, MS",32.6749,-89.4529
Standing Rock,AL,"Standing Rock, AL",33.0863,-85.2449
Standish,MI,"Standish, MI",43.9794,-83.9637
Stanfield,OR,"Stanfield, OR",45.7846,-119.2187
Stanfield,NC,"Stanfield, NC",35.2337,-80.4303
Stanfield,AZ,"Stanfield, AZ",32.8794,-111.9636
Stanford,CA,"Stanford, CA",37.4252,-122.1674
Stanford,KY,"Stanford, KY",37.5331,-84.6602
Stanford,IL,"Stanford, IL",40.4322,-89.2209
Stanford,MT,"Stanford, MT",47.1521,-110.219
Stanhope,NJ,"Stanhope, NJ",40.9141,-74.7027
Stanhope,IA,"Stanhope, IA",42.2889,-93.796
Stanley,NC,"Stanley, NC",35.3552,-81.0938
Stanley,WI,"Stanley, WI",44.9597,-90.9423
Stanley,ND,"Stanley, ND",48.3137,-102.3974
Stanley,VA,"Stanley, VA",38.5769,-78.5027
Stanley,KY,"Stanley, KY",37.8183,-87.2452
Stanley,ID,"Stanley, ID",44.2154,-114.9364
Stanley,LA,"Stanley, LA",31.9608,-93.8995
Stanley,IA,"Stanley, IA",42.6419,-91.8122
Stanley,NM,"Stanley, NM",35.1542,-105.9764
Stanleytown,VA,"Stanleytown, VA",36.7514,-79.9524
Stannards,NY,"Stannards, NY",42.0741,-77.9123
Stansberry Lake,WA,"Stansberry Lake, WA",47.3814,-122.7153
Stansbury Park,UT,"Stansbury Park, UT",40.6356,-112.3054
Stanton,CA,"Stanton, CA",33.8003,-117.9935
Stanton,KY,"Stanton, KY",37.8465,-83.8564
Stanton,TX,"Stanton, TX",32.1317,-101.7927
Stanton,NE,"Stanton, NE",41.9471,-97.2171
Stanton,MI,"Stanton, MI",43.2928,-85.0789
Stanton,TN,"Stanton, TN",35.4613,-89.4012
Stanton,IA,"Stanton, IA",40.9812,-95.1027
Stanton,ND,"Stanton, ND",47.3187,-101.3822
Stanton,MO,"Stanton, MO",38.2702,-91.1059
Stantonsburg,NC,"Stantonsburg, NC",35.6053,-77.8198
Stantonville,TN,"Stantonville, TN",35.1569,-88.4302
Stanwood,WA,"Stanwood, WA",48.2449,-122.3426
Stanwood,IA,"Stanwood, IA",41.8927,-91.1486
Stanwood,MI,"Stanwood, MI",43.5805,-85.4481
Staplehurst,NE,"Staplehurst, NE",40.9747,-97.1732
Staples,CT,"Staples, CT",41.1508,-73.3283
Staples,MN,"Staples, MN",46.369,-94.8019
Staples,TX,"Staples, TX",29.7664,-97.8279
Stapleton,AL,"Stapleton, AL",30.7395,-87.7943
Stapleton,GA,"Stapleton, GA",33.2169,-82.4672
Stapleton,NE,"Stapleton, NE",41.4802,-100.5125
Star,ID,"Star, ID",43.7026,-116.4914
Star,NC,"Star, NC",35.3992,-79.7832
Star City,WV,"Star City, WV",39.6587,-79.9868
Star City,AR,"Star City, AR",33.9408,-91.8399
Star City,IN,"Star City, IN",40.9746,-86.5613
Star Harbor,TX,"Star Harbor, TX",32.1927,-96.0542
Star Junction,PA,"Star Junction, PA",40.061,-79.7656
Star Lake,NY,"Star Lake, NY",44.1613,-75.0363
Star Prairie,WI,"Star Prairie, WI",45.1975,-92.5321
Star Valley,AZ,"Star Valley, AZ",34.2611,-111.2197
Star Valley Ranch,WY,"Star Valley Ranch, WY",42.9798,-110.9617
Starbrick,PA,"Starbrick, PA",41.8419,-79.2133
Starbuck,MN,"Starbuck, MN",45.6116,-95.5322
Starbuck,WA,"Starbuck, WA",46.5186,-118.1254
Stark,KS,"Stark, KS",37.6898,-95.1441
Stark City,MO,"Stark City, MO",36.8629,-94.1863
Starke,FL,"Starke, FL",29.9474,-82.1129
Starks,LA,"Starks, LA",30.3105,-93.6667
Starkville,MS,"Starkville, MS",33.4608,-88.8297
Starkville,CO,"Starkville, CO",37.1169,-104.5231
Starkweather,ND,"Starkweather, ND",48.4521,-98.8784
Starr,SC,"Starr, SC",34.3774,-82.6954
Starr School,MT,"Starr School, MT",48.5976,-113.1433
Starrucca,PA,"Starrucca, PA",41.8996,-75.453
Start,LA,"Start, LA",32.4902,-91.865
Startex,SC,"Startex, SC",34.9305,-82.0942
Startup,WA,"Startup, WA",47.8673,-121.7501
State Center,IA,"State Center, IA",42.0148,-93.1653
State College,PA,"State College, PA",40.7909,-77.8567
State Line,PA,"State Line, PA",39.7329,-77.7247
State Line,MS,"State Line, MS",31.436,-88.4738
State Line,ID,"State Line, ID",47.7052,-117.0366
State Line City,IN,"State Line City, IN",40.1974,-87.527
Stateburg,SC,"Stateburg, SC",33.9752,-80.5263
Stateline,NV,"Stateline, NV",38.9678,-119.944
Staten Island,NY,"Staten Island, NY",40.5834,-74.1496
Statesboro,GA,"Statesboro, GA",32.4375,-81.7751
Statesville,NC,"Statesville, NC",35.7842,-80.8713
Statesville,TN,"Statesville, TN",36.0198,-86.1206
Statham,GA,"Statham, GA",33.9647,-83.6018
Staunton,VA,"Staunton, VA",38.1593,-79.0611
Staunton,IL,"Staunton, IL",39.0116,-89.791
Staunton,IN,"Staunton, IN",39.4864,-87.189
Staves,AR,"Staves, AR",34.031,-92.278
Stayton,OR,"Stayton, OR",44.8034,-122.7984
Ste. Genevieve,MO,"Ste. Genevieve, MO",37.9755,-90.0477
Ste. Marie,IL,"Ste. Marie, IL",38.93,-88.0278
Steamboat,AZ,"Steamboat, AZ",35.7535,-109.8504
Steamboat Rock,IA,"Steamboat Rock, IA",42.4081,-93.0662
Steamboat Springs,CO,"Steamboat Springs, CO",40.4777,-106.8243
Stearns,KY,"Stearns, KY",36.6957,-84.4768
Stebbins,CA,"Stebbins, CA",35.4056,-119.3142
Stebbins,AK,"Stebbins, AK",63.4705,-162.2599
Stedman,NC,"Stedman, NC",35.0114,-78.6996
Steele,MO,"Steele, MO",36.0903,-89.8402
Steele,AL,"Steele, AL",33.937,-86.2004
Steele,ND,"Steele, ND",46.8568,-99.9181
Steele City,NE,"Steele City, NE",40.0367,-97.0232
Steele Creek,AK,"Steele Creek, AK",64.9295,-147.3955
Steeleville,IL,"Steeleville, IL",38.0086,-89.6624
Steelton,PA,"Steelton, PA",40.2258,-76.8253
Steelville,MO,"Steelville, MO",37.9696,-91.3545
Steely Hollow,OK,"Steely Hollow, OK",35.9877,-94.9456
Steen,MN,"Steen, MN",43.5143,-96.2631
Steep Falls,ME,"Steep Falls, ME",43.7905,-70.6275
Steger,IL,"Steger, IL",41.4723,-87.6176
Steilacoom,WA,"Steilacoom, WA",47.1703,-122.5933
Steinauer,NE,"Steinauer, NE",40.2073,-96.2329
Steiner Ranch,TX,"Steiner Ranch, TX",30.3654,-97.896
Steinhatchee,FL,"Steinhatchee, FL",29.6795,-83.3837
Stella,PR,"Stella, PR",18.324,-67.2464
Stella,MO,"Stella, MO",36.7626,-94.191
Stella,NE,"Stella, NE",40.2323,-95.7736
Stem,NC,"Stem, NC",36.1963,-78.72
Stephan,SD,"Stephan, SD",44.2482,-99.4576
Stephen,MN,"Stephen, MN",48.4524,-96.8763
Stephens,AR,"Stephens, AR",33.4221,-93.067
Stephens City,VA,"Stephens City, VA",39.0902,-78.223
Stephenson,MI,"Stephenson, MI",45.4137,-87.6091
Stephenville,TX,"Stephenville, TX",32.2147,-98.2205
Stepney,CT,"Stepney, CT",41.3256,-73.2674
Stepping Stone,CO,"Stepping Stone, CO",39.514,-104.8217
Steptoe,WA,"Steptoe, WA",47.0075,-117.3502
Sterling,VA,"Sterling, VA",39.0052,-77.405
Sterling,IL,"Sterling, IL",41.7996,-89.6956
Sterling,CO,"Sterling, CO",40.6205,-103.1925
Sterling,AK,"Sterling, AK",60.5405,-150.8089
Sterling,KS,"Sterling, KS",38.2094,-98.2064
Sterling,GA,"Sterling, GA",31.2603,-81.5525
Sterling,OK,"Sterling, OK",34.7494,-98.1725
Sterling,NE,"Sterling, NE",40.4612,-96.3776
Sterling,MI,"Sterling, MI",44.0325,-84.0194
